merchant_id,shop_name,shop_type,address,taste_score,env_score,sever_score,avg_score,price,wgs84_lon,wgs84_lat,contact_phone,business_hours,status
60000930,吴家粥铺·淮扬小馆,本帮江浙菜,玄武门街道北京东路1号环亚凯瑟琳广场B1层,4,4.2,4,4,57,118.7824318,32.0615315,19961881340,10:00-21:00,1
60000931,丁老爷子苏香圆鱼馆,本帮江浙菜,白马公园1号停车场内,4.5,4.2,4.4,4.4,172,118.8121088,32.060909,13851564422,10:30-20:00,1
60000932,三品堂精致淮扬菜,本帮江浙菜,展馆路100号情侣园菩道隔壁（近东北门）,4.7,4.8,4.8,4.8,266,118.8032777,32.07428715,18851967108,16:00-03:00,1
60000933,绿淮扬生态酒店,本帮江浙菜,锁金村街道阳光路3号(太阳宫广场),3.8,4,3.9,3.8,101,118.8083194,32.06709848,025-52389300,11:00-21:00,1
60000934,随心圆酒楼?家宴海鲜精致淮杨菜,本帮江浙菜,太平门西街6号金陵御花园1-3楼（白马公园对面）,4.8,4.8,4.8,4.8,228,118.8075936,32.06064777,025-84816666,10:30-22:00,1
60000935,缙云烧饼,小吃快餐,锁金南路10-3号,4,3.8,3.9,4,6,118.8086766,32.07335349,,17:00-02:00,1
60000936,湘田小稻农家木桶饭,湘菜,兴隆大厦,3.4,3.4,3.4,3.4,22,118.7808346,32.09308828,19705142692,10:00-23:00,1
60000937,蜂蜜,食品滋补,太平门西街与太平门路交叉口正东方向279米,,,,0,,118.8109865,32.06093096,13701473082,10:30-22:00,1
60000938,那雲滇云南米线,米线,龙蟠路177-4号,4.2,4.2,4.2,4.2,16,118.8082017,32.07277451,,11:00-21:00,1
60000939,满溢香过桥米线,米线,龙蟠路79号-15,3.5,3.5,3.5,3.5,,118.78573,32.09094922,13182006950,10:30-21:30,1
60000940,台湾特色米线,米线,高云岭49-2号附近(玄武门地铁站出入口步行300米),3.8,3.5,3.7,3.7,18,118.7767573,32.07030261,15805182045,10:00-22:00,1
60000941,云南过桥米线,米线,板仓新村8号,3.8,3.8,3.8,3.8,19,118.8138576,32.07071937,13016993991,10:30-21:30,1
60000942,回味鸭血粉丝汤,小吃快餐,龙蟠路111号南京站候车室二楼,3.9,3.8,3.8,3.9,25,118.7907594,32.08867994,025-58711794,11:00-21:00,1
60000943,回味鸭血粉丝汤,小吃快餐,龙蟠路1号南京商厦美食荟,4.3,4.2,4.2,4.3,23,118.7791754,32.09315128,025-85659044,10:30-21:30,1
60000944,芯茹生活市场水产经验部,水果生鲜,和燕路6号(小市地铁站1号口步行200米),,,,0,,118.7827249,32.09730655,15996235564,10:00-22:30,1
60000945,赖胖子肉蟹煲,鱼鲜,红山街道红山路88号常发广场1幢4楼4005号,4.5,4.6,4.5,4.5,80,118.8052443,32.08824957,025-83215426,11:00-21:30,1
60000946,悦·咖啡自助餐,自助餐,龙蟠路199号南京玄武湖假日酒店一楼（地铁4号线岗子村站2号出口旁）,4.2,4.5,4.4,4.3,115,118.8105649,32.0687229,025-84270888,14:00-02:00,1
60000947,望湖楼茶餐厅,粤菜,龙蟠路145号,3.5,3.5,3.5,3.5,,118.7983815,32.08324179,13813954440,10:30-22:00,1
60000948,喜茶,饮品店,中央门街道中央路201号金茂汇广场1层L101号商铺,4.2,4.3,4.2,4.2,24,118.7779855,32.07460294,025-85756201,11:00-22:00,1
60000949,鸡鸣赐茶,饮品店,鸡鸣寺路1号（甘露井门口）,4,4.1,4.1,4.1,21,118.7905164,32.06224587,15261414718,11:00-21:00,1
60000950,沪上阿姨鲜果茶,饮品店,红山路88-147号,3.7,3.7,3.7,3.7,15,118.8057775,32.08732431,18913349159,16:00-02:00,1
60000951,马伍旺饮料厂,饮品店,龙蟠路1号南京商厦一楼,4.5,4.5,4.4,4.4,18,118.7796059,32.09327682,17702509455,10:00-22:00,1
60000952,奈雪的茶,饮品店,中央路201号B1层B110号商铺,4.3,4.3,4.3,4.3,21,118.7782208,32.07469723,13925240339,10:30-21:30,1
60000953,CoCo都可,饮品店,锁金北路三村3号,4.2,4.2,4.2,4.2,13,118.8085191,32.07572872,17327726054,11:00-22:30,1
60000954,熊姬手作鲜茶,饮品店,朝阳路与翠竹路交叉口西南140米,4,4.1,4.1,4.1,18,118.8139759,32.08037868,19951786214,10:00-21:00,1
60000955,CoCo都可,饮品店,中央路201号金茂汇6层L605室,4.2,4.2,4.2,4.2,14,118.7778012,32.07480677,15365177311,08:30-22:00,1
60000956,CoCo都可,饮品店,玄武湖玄武门内独立亭,3.7,3.6,3.6,3.6,12,118.7824618,32.07270598,18020167602,10:30-02:00,1
60000957,正宗徐州米线,米线,路新村社区71号,3.7,3.7,3.8,3.7,,118.7901155,32.09723578,,11:00-21:30,1
60000958,如风无忌·火锅米线,米线,北京东路1号环亚凯瑟琳广场负一层,4.2,4.2,4.2,4.2,29,118.7823558,32.06089526,18168029497,10:30-21:00,1
60000959,石榴姐火锅米线,米线,红山路88号常发广场2号楼1楼88-104室,3.8,3.9,3.9,3.9,18,118.8064357,32.08824467,18994027311,18:00-02:30,1
60000960,尝相思过桥米线,米线,红山路88号常发广场一号楼5号门88-29号（儿童游乐场南边）,3.8,3.8,3.8,3.8,17,118.8057865,32.08747036,18252067718,09:00-19:00,1
60000961,鸡鸣寺百味斋素菜馆,素食,鸡鸣寺路1号解放门旁,4,4.2,4,4.1,68,118.7908188,32.06374565,025-57713690,11:00-22:00,1
60000962,莲花湾城野艺术空间,清吧,阳光路3号,,,,0,,118.8081703,32.0656329,,07:30-19:30,1
60000963,猫头婴小酒馆,清吧,湖南路181号1-2楼,4.5,4.6,4.6,4.6,90,118.7715823,32.07061132,025-83641118,06:30-20:00,1
60000964,PLUTO,清吧,北京东路1号环亚凯瑟琳广场半山花园二层露台（uniuni咖啡店内）,4.8,4.9,4.8,4.8,127,118.7836546,32.06149308,025-85592019,11:00-22:00,1
60000965,新世纪大酒店-大堂吧,清吧,龙蟠路133号,,,,0,,118.7952816,32.08569729,025-86888888,10:30-21:30,1
60000966,味洲好苏菜,美食,中央路70号(玄武门地铁站出入口步行190米),3.5,3.5,3.5,3.5,,118.7797793,32.06997505,13813935093,11:00-21:00,1
60000967,石记贡味鸭血粉丝汤,小吃快餐,锁金5村林业化学研究所内门面房,3.8,3.7,3.8,3.8,16,118.812453,32.07780232,13770519570,10:30-22:00,1
60000968,金立鸭血粉丝汤,小吃快餐,玄武门街道峨嵋路25号,3.5,3.4,3.5,3.6,14,118.7844866,32.06434181,15950460982,10:00-21:30,1
60000969,马娘娘·鸭血粉丝汤,小吃快餐,锁金村街道玄武巷1号玄武湖公园内(南侧),3.7,3.8,3.7,3.7,51,118.8088935,32.06820176,,10:30-22:00,1
60000970,城思,饮品店,湖南路街道湖南路1号凤凰广场负一楼,3.7,3.7,3.8,3.7,15,118.7779989,32.07085614,18262636066,10:00-21:00,1
60000971,回味鸭血粉丝汤,小吃快餐,花园路1号华润苏果超市,4.4,4.4,4.4,4.4,20,118.8218408,32.07788983,025-85539289,10:30-20:00,1
60000972,沙沟印象私房菜,私房菜,新庄村53号,3.6,3.6,3.6,3.6,,118.7984516,32.08325591,,16:00-03:00,1
60000973,锁金菜馆,私房菜,板仓街4号,3.5,3.4,3.5,3.5,48,118.8134738,32.07046561,15605175888,11:00-21:00,1
60000974,三子小炒,私房菜,东门街36一7号(小市地铁站1号口步行110米),3.4,3.2,3.4,3.4,51,118.7818848,32.09658232,13913905776,10:30-22:00,1
60000975,白马壹品阁,私房菜,白马山庄1号,3.5,3.5,3.5,3.5,,118.8120697,32.06100395,13675188226,17:00-02:00,1
60000976,素陶茶铺,私房菜,北极西村10号105室,4,4,4,4,121,118.782615,32.06254396,18112977505,10:00-23:00,1
60000977,南京私房菜馆,私房菜,龙蟠路33号,3.4,3.4,3.4,3.4,59,118.7832191,32.09219212,15951885666,10:30-22:00,1
60000978,瑞兴华菜馆,私房菜,保泰街峨眉路5号,3.8,3.7,3.8,3.8,70,118.7820821,32.06366352,025-83696062,11:00-21:00,1
60000979,红枫私房菜,私房菜,廖家巷1号,3.7,3.6,3.7,3.7,57,118.7792702,32.08545877,13913975548,10:30-21:30,1
60000980,啊臻味道米粉,米线,中央路399号负一楼新农都超市里面右侧,4.1,3.8,3.9,4,23,118.7781395,32.08721882,15062267887,10:00-22:00,1
60000981,一品阁,私房菜,龙蟠路101号,3.6,3.7,3.7,3.7,214,118.7872905,32.09032325,13805188242,10:30-21:30,1
60000982,南北和土菜馆,湘菜,建宁路6号,3.6,3.6,3.6,3.6,26,118.7772328,32.09306901,18012973071,11:00-21:00,1
60000983,CoCo都可,饮品店,和燕路168号红山动物园北门,3.8,3.9,4,3.9,20,118.7993715,32.09279245,18020163609,10:30-21:30,1
60000984,CoCo都可,饮品店,锁金村10号一楼门面,4.3,4.3,4.3,4.3,14,118.8090774,32.07364628,17326137914,10:00-22:30,1
60000985,四毛小馆,本帮江浙菜,江西路3-1号(新模范马路地铁站2号口步行320米),3.8,3.8,3.9,3.8,47,118.7769764,32.08374475,18020132160,11:00-21:30,1
60000986,原色行摄主题茶馆,本帮江浙菜,龙蟠路155-23号紫金联合立方广场4幢1层,3.7,3.7,3.7,3.7,75,118.8029614,32.08163419,13813825920,14:00-02:00,1
60000987,涵洁地锅,本帮江浙菜,玄武门街道安仁街高楼门5号（良记小郡肝隔壁、凯瑟琳广场对面）,3.7,3.7,3.7,3.7,58,118.7814013,32.06217233,,10:30-22:00,1
60000988,香港仔茶餐厅,粤菜,中央路新模范马路地铁站4号口北行50米,4.7,4.7,4.7,4.7,46,118.7791603,32.08249901,17798525228,11:00-22:00,1
60000989,金陵小馆·金陵之星大酒店,特色菜,锁金村街道龙蟠路169号(近国展中心、钟山风景区),4.3,4.3,4.3,4.2,68,118.807493,32.07564286,13851927212,11:00-21:00,1
60000990,南潮食肆·商务私宴,特色菜,玄武门街道天山路39号北西家大塘文化创意产业园54幢101室,4.8,4.9,4.9,4.9,333,118.7845634,32.0674906,19962013088,16:00-02:00,1
60000991,好记·翰景轩,特色菜,西家大塘46-3号（玄武门）,4.8,4.9,4.8,4.8,438,118.7883324,32.06706974,025-85698996,10:00-22:30,1
60000992,蜜哆哆韩式炸鸡,小吃快餐,红山路88号常发广场负一楼11号（B1-002-01）,3.7,3.8,3.8,3.7,22,118.8049298,32.0872138,15189800972,07:30-19:00,1
60000993,鲜有鸡·蔬香炸鸡,小吃快餐,龙蟠路1号南京商厦,4,3.9,3.9,3.9,21,118.7792615,32.09326041,15366169873,06:30-20:30,1
60000994,苏澄潘师傅脆皮鸡腿,小吃快餐,龙蟠路88号国际展览中心A厅负一楼,,,,0,24,118.8041794,32.07518291,13605194694,10:30-20:00,1
60000995,大脸鸡排,小吃快餐,红山路88号常发广场1号88-21,3.6,3.6,3.6,3.6,21,118.8057013,32.08715514,18061477327,08:00-21:00,1
60000996,正烧记现捞卤味,小吃快餐,龙蟠路1号南京商厦1层,4,4,4,4,29,118.7800356,32.09252318,18205154544,07:00-18:30,1
60000997,功夫水煮,火锅,龙蟠路159号,3.7,3.8,3.8,3.8,53,118.8084072,32.08231894,15850743825,11:00-21:00,1
60000998,闲来一串,火锅,东门街42-1号,3.5,3.5,3.5,3.5,95,118.7809154,32.0970222,13913946899,11:30-21:30,1
60000999,湊湊火锅·茶憩,火锅,中央门街道中央路201号金茂览秀城7楼701号,4.5,4.5,4.3,4.4,118,118.7780956,32.07453105,025-87771292,07:00-20:00,1
60001000,太平门海参店,食品滋补,太平门街81-3号（九华山地铁站1号口步行440米）,7.7,7.3,7.3,3.7,,118.8053592,32.0592705,13905186663,05:30-14:00,1
60001001,吕济堂大连海参直营店,食品滋补,中央路115-1号(玄武门地铁站出入口步行200米),3.5,3.5,3.5,3.5,,118.7786649,32.06856041,15996460801,09:00-20:30,1
60001002,氾水长鱼面馆,面馆,太平门街81-3,4.2,4.1,4.3,4.2,31,118.8051728,32.05930818,17327788816,08:00-21:00,1
60001003,无限极,食品滋补,龙蟠路33号,,,,0,,118.7830819,32.09223895,,11:00-20:30,1
60001004,大风歌·徐州菜,本帮江浙菜,龙蟠路88号国展地铁商场负1楼,4.5,4.4,4.4,4.5,88,118.8036572,32.07727845,15380785569,08:30-21:00,1
60001005,徐州人家,本帮江浙菜,小市街道小市街50号(小市地铁站1号口步行450米),,,,0,73,118.7841122,32.09511991,15895840438,07:30-20:30,1
60001006,徐州印象餐厅,本帮江浙菜,龙蟠路108号金陵STYLE负一楼B109号,4.4,4.5,4.6,4.4,81,118.8078655,32.06788384,18118844491,08:00-19:30,1
60001007,南京特色小吃炒菜,本帮江浙菜,龙蟠路79号,3.5,3.5,3.5,3.5,18,118.7853134,32.0912127,15370516004,06:30-17:00,1
60001008,茶百道,饮品店,锁金村10-6,4.3,4.3,4.3,4.3,13,118.8085784,32.07357536,18951907081,14:00-21:00,1
60001009,CoCo都可,饮品店,红山路88号常发广场2层2B-053号商铺,4.2,4.3,4.2,4.2,13,118.8049468,32.08720883,17366024319,16:00-02:00,1
60001010,CoCo都可,饮品店,龙蟠路1号南京商厦一楼1110号,4.3,4.2,4.2,4.3,14,118.7791383,32.09307022,17397954435,07:30-20:00,1
60001011,口口椰,饮品店,龙蟠路108号金陵浪漫中心下沉式广场负1楼,4.2,4.2,4.2,4.2,14,118.8091691,32.06815525,18168047363,10:30-21:30,1
60001012,小金金手作,饮品店,龙蟠路8号玄武湖公园北门惠园旁,4.4,4.5,4.4,4.4,21,118.787476,32.08806904,13270822205,11:00-22:30,1
60001013,旺角花墟茶餐厅,粤菜,龙蟠路国际展览中心SPACE活力街区B1（Ellens小酒馆旁）,4,4,4,4,35,118.8039618,32.07743302,17351048917,10:00-21:00,1
60001014,牛New寿喜烧,自助餐,中央门街道中央路201号金茂览秀城6楼（地铁1号线2号口出）,4.6,4.6,4.5,4.5,167,118.7782859,32.07407117,025-52382307,08:30-22:00,1
60001015,吉事利茶餐厅,粤菜,北极西村9号103室,4.3,4.3,4.2,4.3,86,118.7828063,32.06235916,025-83221134,10:30-02:00,1
60001016,咕叽咕叽回转自助小火锅,自助餐,龙蟠路1号南京商厦一楼,4,4.1,4.1,4.1,47,118.779639,32.0934539,025-85659134,11:00-21:30,1
60001017,茉沏,饮品店,红山路常发广场88-35号,4.1,4.1,4.1,4,16,118.8057814,32.08774341,18944068506,10:30-21:00,1
60001018,海临湾海鲜排档火锅,自助餐,中央路300号,4.2,4.1,4.1,4.2,75,118.7791968,32.08891542,025-83112668,18:00-02:30,1
60001019,龙门花甲·锡纸花甲粉·米线,小吃快餐,玄武大道6号,4.4,4.4,4.4,4.4,26,118.8054442,32.08328387,18761828584,09:00-19:00,1
60001020,苏北农家菜馆,苏北土菜,建宁路6号,3.4,3.4,3.4,3.4,9,118.7773119,32.09303309,18951871965,11:00-22:00,1
60001021,曹丞相·地锅鸡·地锅鱼,苏北土菜,小市街175号,4.7,4.6,4.7,4.7,72,118.7842974,32.09554724,18094238592,07:30-19:30,1
60001022,阿秀民间菜坊,苏北土菜,和燕路63-20号1幢1层门面D5-D6号,4.8,4.6,4.8,4.8,78,118.7893382,32.09759571,13073470247,06:30-20:00,1
60001023,乡村小院,苏北土菜,峨嵋路23号,4,3.9,4,4,80,118.7842393,32.06377135,15952004666,11:00-22:00,1
60001024,夏记小馆,苏北土菜,龙蟠路88号国展中心M2-M层（近北门）,4.8,4.8,4.8,4.8,114,118.8029468,32.07751828,025-86891588,10:30-21:30,1
60001025,幸福小院,苏北土菜,东门街36号(小市地铁站1号口步行90米),3.5,3.5,3.5,3.5,,118.7816545,32.09649802,15705182654,11:00-21:00,1
60001026,六合土菜馆,苏北土菜,锁金村1-1号一栋二室,3.8,3.7,3.8,3.8,50,118.8123786,32.06951339,,10:30-22:00,1
60001027,一品农庄,苏北土菜,龙蟠路23号,3.5,3.5,3.4,3.4,,118.7823799,32.09243509,13915940907,10:00-21:30,1
60001028,九华饭店和润厅,自助餐,北京东路77号九华饭店内,3.8,3.9,3.9,3.8,126,118.802225,32.05977116,025-83652131,10:30-22:00,1
60001029,兰州拉面黄焖鸡米饭,小吃快餐,板仓街93号,3.6,3.6,3.6,3.6,14,118.817958,32.0734846,,10:00-21:00,1
60001030,小腾粤西肠粉,小吃快餐,湖景花园1号一层02室,,,,0,,118.7846995,32.09054273,19951925397,10:30-20:00,1
60001031,安庆小吃,小吃快餐,龙蟠路53号8幢,3.5,3.5,3.5,3.5,13,118.800455,32.08754917,,16:00-03:00,1
60001032,正宗武汉热干面,小吃快餐,板仓2-1号,3.6,3.6,3.6,3.6,15,118.8124476,32.07061075,18360451305,11:00-21:00,1
60001033,崇记烧烤小吃羊肉汤,小吃快餐,花园路15号1幢105室,3.5,3.5,3.6,3.5,,118.8189532,32.08242239,13851555112,10:30-22:00,1
60001034,怀味螺蛳粉,小吃快餐,锁金五村16号,3.9,3.8,3.9,3.9,16,118.8126564,32.07800974,13397721490,17:00-02:00,1
60001035,苏欣饭店,小吃快餐,龙蟠路53号6栋103室,3.4,3.4,3.5,3.4,,118.7968706,32.08422653,15150558638,10:00-23:00,1
60001036,明月轩,私房菜,玄武湖公园,3.8,4,3.8,3.8,350,118.7845583,32.06884089,025-58392727,10:30-22:00,1
60001037,大萌凉皮,小吃快餐,中央路70号百子亭味洲好苏菜旁,3.7,3.7,3.7,3.7,6,118.7793107,32.06970443,18761687087,11:00-21:00,1
60001038,张府园中式面点,小吃快餐,板仓街69-1号,3.7,3.7,3.7,3.6,,118.8175311,32.07314473,15851813273,10:30-21:30,1
60001039,小贰家,小吃快餐,百灵街25号(小市地铁站1号口步行330米),3.5,3.4,3.5,3.5,,118.7826881,32.09438889,13913995019,10:00-22:00,1
60001040,呷哺呷哺,火锅,湖南路1号凤凰广场B1层,4.5,4.4,4.4,4.4,64,118.7779558,32.07093011,17551721975,10:30-21:30,1
60001041,蜀香园,川菜,湖南路街道文云巷25号103室（玄武门地铁站出入口步行410米),3.5,3.5,3.5,3.5,60,118.7760705,32.06969272,13382009557,11:00-21:00,1
60001042,香满园·家常菜馆,川菜,太平门街51号,4.8,4.7,4.7,4.8,80,118.8068983,32.05910918,18913937899,10:30-21:30,1
60001043,咏哇美蛙烤鱼,川菜,红山街道红山路88号常发广场4楼,4.5,4.5,4.5,4.4,76,118.8056342,32.0875281,025-83260052,10:00-22:30,1
60001044,重庆鸡公煲,川菜,锁金五村16号林化所美食街,4.3,4.2,4.3,4.3,43,118.8125431,32.07819257,18120181238,11:00-21:30,1
60001045,Waanjai 晚嘉餐厅,川菜,龙蟠路1号南京商厦一楼餐饮区（星巴克旁边那个门进去50米左手边美食街最里面）,4.8,4.8,4.8,4.8,68,118.7796019,32.09328382,19951978843,14:00-02:00,1
60001046,晶晶菜馆,川菜,锁金北路锁金三村3号门面房,3.8,3.7,3.8,3.8,32,118.808494,32.07573168,18651902752,10:30-22:00,1
60001047,南山翁新概念川菜,川菜,花园路8号5栋188室,4.7,4.5,4.5,4.6,87,118.8194153,32.08158607,13357709602,11:00-22:00,1
60001048,南山翁新概念川菜,川菜,红山路88号常发广场4楼,4.7,4.7,4.7,4.7,88,118.8052634,32.08781551,13382085814,11:00-21:00,1
60001049,有鱼·王鼎有鱼·创始店,川菜,峨嵋路北极西村25号（环亚凯瑟琳广场北门向前50米）,4.7,4.5,4.6,4.7,103,118.7832198,32.06290682,15651966827,16:00-02:00,1
60001050,重庆鸡公煲,川菜,锁金中路2号锁金二村邮局旁,3.8,3.8,3.8,3.8,45,118.8100322,32.07552641,13270822535,10:00-22:00,1
60001051,徐州羊肉汤,小吃快餐,新庄村53号新庄村53号小区,3.9,3.9,4,3.9,19,118.7980458,32.08344928,15850599116,10:30-21:30,1
60001052,福鑫菜馆,川菜,花园路7号7幢104室,3.8,3.8,3.8,3.8,35,118.8200216,32.0815312,,11:00-22:30,1
60001053,羊肉汤鸡丝面,小吃快餐,锁金村街道龙蟠路177号(近人口学院),3.8,3.6,3.7,3.7,16,118.8081085,32.07272433,13851521815,10:00-21:00,1
60001054,牛牛西的肉铺,小吃快餐,龙蟠路金陵style浪漫中心1楼,3.8,3.9,3.8,3.8,88,118.8088865,32.06836078,13813937438,08:30-22:00,1
60001055,单县羊肉汤,小吃快餐,高楼门7号107室,3.5,3.5,3.5,3.5,23,118.7813632,32.06277942,13218886026,10:30-02:00,1
60001056,金牌烤鸭饭,小吃快餐,锁金东路锁金农贸市场好享吃汉堡奶茶隔壁,3.5,3.5,3.5,3.5,,118.8143023,32.07266762,13770623009,11:00-21:30,1
60001057,泰凰菠萝饭,小吃快餐,红山路88号,3.5,3.5,3.6,3.5,20,118.8051356,32.08288124,13645164900,10:30-21:00,1
60001058,Ren先生麻辣香锅,川菜,龙蟠路101号,3.4,3.4,3.4,3.4,21,118.7870992,32.09043401,13913875688,18:00-02:30,1
60001059,辣悦十五麻辣香锅,川菜,龙蟠路1号南京商厦1楼,4.5,4.5,4.5,4.5,30,118.779678,32.09344094,18801519292,09:00-19:00,1
60001060,红庭餐厅,小吃快餐,中央北路小市新村21-1,3.5,3.5,3.5,3.5,17,118.7784171,32.0956049,13913003979,11:00-22:00,1
60001061,徐州羊肉汤,小吃快餐,东门前街2号1-4室,3.5,3.5,3.5,3.5,29,118.7800763,32.0957179,,07:30-19:30,1
60001062,阿坚凉皮,小吃快餐,红山路常发广场88—39号,3.8,3.7,3.8,3.8,12,118.8058235,32.0878155,18963643245,06:30-20:00,1
60001063,小唐鸡汁汤包,小吃快餐,中央北路小市新村351幢1室,3.5,3.5,3.6,3.6,17,118.7787876,32.09581038,13601588907,11:00-22:00,1
60001064,杂粮煎饼,小吃快餐,百子亭20号杂粮煎饼店,3.5,3.4,3.6,3.6,,118.780861,32.06761385,18913386458,10:30-21:30,1
60001065,徐州陆家羊肉馆,小吃快餐,和燕路95号,3.7,3.5,3.7,3.7,21,118.7911382,32.09741534,18551770323,11:00-21:00,1
60001066,小陈包子店,小吃快餐,中央北路与幕府南路交叉口西北120米,3.5,3.5,3.5,3.5,,118.7784001,32.09574591,,10:30-22:00,1
60001067,回忆成都·老妈蹄花,小吃快餐,安怀路170号,3.7,3.7,3.6,3.7,39,118.7849592,32.09795063,13951734811,10:00-21:30,1
60001068,大小餐馆,小吃快餐,小市街56号(小市地铁站1号口步行450米),3.5,3.5,3.5,3.5,,118.7839791,32.09418754,13813971615,10:30-22:00,1
60001069,特色早点,小吃快餐,龙蟠路新庄村53号8幢,3.5,3.5,3.4,3.4,,118.7977092,32.08371379,17681254988,10:00-21:00,1
60001070,安庆包子,小吃快餐,火车站龙蟠路79一11号,3.5,3.5,3.5,3.5,19,118.785686,32.09099617,15057703201,10:30-20:00,1
60001071,忆娘味菜煎饼,小吃快餐,中央门街道中央路385号(绿柳居旁),4.3,4,4.3,4.3,12,118.7786324,32.08474987,17384481316,16:00-03:00,1
60001072,川味菜馆,川菜,韶山路246号院(龙蟠路北),3.4,3.4,3.4,3.4,,118.7861767,32.09087782,18221625737,11:00-21:00,1
60001073,马大姐肉夹馍,小吃快餐,中央路300号,3.7,3.5,3.6,3.6,12,118.7791657,32.08920944,15365167558,10:30-22:00,1
60001074,经济小炒,小吃快餐,铁新巷新庄村55号,3.6,3.6,3.6,3.6,40,118.7975738,32.08517688,13236563180,17:00-02:00,1
60001075,大壮龙虾,小龙虾,小市街与和燕路交叉口西南120米,,,,0,62,118.7843945,32.09594546,15951940994,10:00-23:00,1
